Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
152,6000	166,50
152,7000	120,33
152,8000	100,68
152,9000	160,76
153,0000	151,02
153,1000	99,05
153,2000	133,53
153,3000	159,44
153,4000	105,37
153,5000	124,01
153,6000	165,88
153,7000	111,67
153,8000	115,90
153,9000	166,66
154,0000	119,96
154,1000	100,77
154,2000	161,01
154,3000	150,80
154,4000	99,10
154,5000	133,81
154,6000	159,34
154,7000	105,30
154,8000	124,08
154,9000	169,43
155,0000	111,76
155,1000	104,12
155,2000	166,60
155,3000	140,67
155,4000	100,72
155,5000	143,44
155,6000	150,67
155,7000	99,11
155,8000	133,62
155,9000	159,42
156,0000	105,27
156,1000	124,22
156,2000	169,46
156,3000	111,50
156,4000	104,12
156,5000	166,43
156,6000	140,67
156,7000	100,73
156,8000	143,08
156,9000	151,28
157,0000	101,30
157,1000	133,11
157,2000	169,17
157,3000	105,48
157,4000	108,81
157,5000	169,22
157,6000	130,44
157,7000	103,91
157,8000	166,17
157,9000	141,35
158,0000	100,51
158,1000	142,79
158,2000	151,38
158,3000	101,42
158,4000	132,72
158,5000	169,33
158,6000	105,73
158,7000	108,80
158,8000	169,37
158,9000	130,39
159,0000	104,04
159,1000	152,68
159,2000	140,83
159,3000	99,17
159,4000	143,44
159,5000	165,80
159,6000	101,22
159,7000	116,04
159,8000	169,06
159,9000	105,13
160,0000	109,44
160,1000	169,41
160,2000	128,96
160,3000	104,49
160,4000	153,70
160,5000	139,49
160,6000	99,11
160,7000	144,69
160,8000	165,18
160,9000	100,84
161,0000	116,98
161,1000	168,79
161,2000	118,65
161,3000	110,21
161,4000	162,09
161,5000	128,11
161,6000	99,32
161,7000	154,54
161,8000	157,93
161,9000	99,06
162,0000	125,94
162,1000	164,82
162,2000	100,67
162,3000	117,32
162,4000	168,73
162,5000	118,58
162,6000	110,11
162,7000	161,81
162,8000	128,60
162,9000	99,23
163,0000	154,25
163,1000	158,28
163,2000	99,10
163,3000	125,42
163,4000	165,07
163,5000	110,56
163,6000	117,04
163,7000	167,03
163,8000	118,93
163,9000	101,14
164,0000	161,86
164,1000	128,51
164,2000	99,20
164,3000	154,21
164,4000	158,23
164,5000	99,03
164,6000	125,47
164,7000	164,96
164,8000	110,58
164,9000	117,01
165,0000	167,07
165,1000	118,78
165,2000	101,11
165,3000	161,68
165,4000	149,69
165,5000	99,26
165,6000	135,13
165,7000	158,37
165,8000	104,63
165,9000	125,59
166,0000	169,59
166,1000	110,55
166,2000	104,70
166,3000	167,00
166,4000	119,00
166,5000	101,01
166,6000	161,40
166,7000	149,71
166,8000	99,22
166,9000	134,52
167,0000	158,80
167,1000	104,90
167,2000	124,91
167,3000	169,51
167,4000	110,87
167,5000	104,62
167,6000	167,01
167,7000	139,56
167,8000	100,97
167,9000	144,30
168,0000	150,09
168,1000	101,04
168,2000	134,27
168,3000	169,14
168,4000	105,12
168,5000	124,43
168,6000	169,43
168,7000	111,19
168,8000	104,37
168,9000	166,74
169,0000	140,11
169,1000	100,82
169,2000	143,94
169,3000	150,22
169,4000	101,00
169,5000	134,34
169,6000	169,01
169,7000	104,91
169,8000	109,61
169,9000	169,40
170,0000	128,77
170,1000	104,52
170,2000	153,60
170,3000	139,69
170,4000	99,14
170,5000	144,27
170,6000	149,93
170,7000	100,96
170,8000	134,42
170,9000	168,93
171,0000	104,85
171,1000	109,85
171,2000	169,54
171,3000	128,83
171,4000	104,57
171,5000	153,68
171,6000	139,42
171,7000	99,12
171,8000	144,53
171,9000	165,15
172,0000	100,87
172,1000	116,88
172,2000	168,86
172,3000	118,85
172,4000	110,07
172,5000	161,59
172,6000	128,79
172,7000	104,76
172,8000	154,28
172,9000	139,09
173,0000	99,13
173,1000	144,99
173,2000	165,02
173,3000	100,82
173,4000	117,17
173,5000	168,80
173,6000	118,73
173,7000	110,16
173,8000	161,88
173,9000	128,26
174,0000	99,26
174,1000	154,19
174,2000	158,24
174,3000	99,12
174,4000	125,78
174,5000	164,83
174,6000	110,27
174,7000	117,46
174,8000	168,72
174,9000	118,29
175,0000	110,38
175,1000	162,05
175,2000	128,11
175,3000	99,32
175,4000	154,79
175,5000	157,74
175,6000	99,02
175,7000	126,17
175,8000	164,63
175,9000	110,07
176,0000	117,79
176,1000	167,52
176,2000	117,86
176,3000	101,39
176,4000	162,46
176,5000	148,48
176,6000	99,33
176,7000	136,19
176,8000	157,37
176,9000	99,03
177,0000	126,63
177,1000	164,43
177,2000	109,83
177,3000	118,02
177,4000	167,61
177,5000	117,86
177,6000	101,46
177,7000	162,71
177,8000	148,32
177,9000	99,44
178,0000	136,28
178,1000	157,39
178,2000	104,16
178,3000	126,56
178,4000	169,72
178,5000	109,62
178,6000	105,45
178,7000	167,64
178,8000	137,58
178,9000	101,63
179,0000	162,70
179,1000	147,84
179,2000	99,33
179,3000	136,60
179,4000	157,06
179,5000	103,89
179,6000	126,90
179,7000	169,71
179,8000	109,37
179,9000	105,71
180,0000	167,90
180,1000	137,10
180,2000	101,71
180,3000	146,86
180,4000	147,37
180,5000	100,36
180,6000	137,01
180,7000	168,32
180,8000	103,72
180,9000	111,39
181,0000	169,66
181,1000	108,85
181,2000	105,92
181,3000	167,96
181,4000	136,05
181,5000	101,89
181,6000	147,55
181,7000	146,52
181,8000	100,16
181,9000	138,16
182,0000	167,90
182,1000	103,08
182,2000	112,34
182,3000	169,70
182,4000	124,77
182,5000	106,56
182,6000	157,27
182,7000	134,82
182,8000	98,96
182,9000	148,72
183,0000	162,62
183,1000	99,88
183,2000	139,34
183,3000	167,48
183,4000	102,58
183,5000	113,29
183,6000	169,59
183,7000	123,54
183,8000	107,24
183,9000	158,19
184,0000	133,49
184,1000	98,91
184,2000	150,13
184,3000	161,47
184,4000	99,59
184,5000	121,71
184,6000	166,96
184,7000	113,74
184,8000	114,10
184,9000	165,31
185,0000	122,28
185,1000	100,24
185,2000	159,23
185,3000	132,20
185,4000	98,98
185,5000	151,42
185,6000	160,67
185,7000	99,45
185,8000	122,98
185,9000	166,50
186,0000	112,76
186,1000	114,96
186,2000	166,05
186,3000	121,13
186,4000	100,55
186,5000	160,27
186,6000	151,65
186,7000	99,11
186,8000	133,02
186,9000	159,81
187,0000	105,61
187,1000	123,79
187,2000	169,29
187,3000	111,85
187,4000	116,07
187,5000	166,75
187,6000	119,91
187,7000	100,84
187,8000	161,07
187,9000	150,30
188,0000	99,09
188,1000	134,25
188,2000	158,90
188,3000	105,05
188,4000	124,79
188,5000	169,40
188,6000	110,94
188,7000	104,63
188,8000	166,98
188,9000	139,37
189,0000	101,11
189,1000	145,01
189,2000	149,40
189,3000	100,85
189,4000	135,27
189,5000	157,74
189,6000	104,41
189,7000	125,79
189,8000	169,63
189,9000	110,21
190,0000	104,97
190,1000	167,41
190,2000	138,23
190,3000	101,42
190,4000	145,86
190,5000	148,28
190,6000	100,55
190,7000	136,33
190,8000	168,49
190,9000	104,00
191,0000	110,93
191,1000	169,55
191,2000	126,46
191,3000	105,64
191,4000	155,76
191,5000	136,71
191,6000	101,82
191,7000	147,17
191,8000	147,04
191,9000	100,20
192,0000	137,64
192,1000	168,05
192,2000	103,32
192,3000	112,11
192,4000	169,63
192,5000	125,15
192,6000	106,50
192,7000	157,29
192,8000	134,94
192,9000	98,94
193,0000	148,52
193,1000	162,61
193,2000	99,93
193,3000	120,47
193,4000	167,59
193,5000	114,98
193,6000	112,98
193,7000	169,62
193,8000	123,61
193,9000	107,30
194,0000	158,18
194,1000	133,70
194,2000	98,99
194,3000	150,20
194,4000	161,54
194,5000	99,63
194,6000	121,76
194,7000	166,98
194,8000	113,75
194,9000	114,04
195,0000	165,31
195,1000	122,12
195,2000	100,36
195,3000	159,56
195,4000	152,38
195,5000	99,04
195,6000	132,27
195,7000	160,56
195,8000	99,40
195,9000	123,24
196,0000	166,17
196,1000	112,31
196,2000	115,39
196,3000	166,19
196,4000	120,63
196,5000	100,58
196,6000	160,35
196,7000	151,23
196,8000	99,16
196,9000	133,20
197,0000	159,87
197,1000	105,61
197,2000	123,94
197,3000	169,26
197,4000	111,80
197,5000	104,19
197,6000	166,64
197,7000	140,55
197,8000	100,74
197,9000	143,81
198,0000	150,13
198,1000	99,23
198,2000	134,25
198,3000	158,89
198,4000	104,94
198,5000	125,09
198,6000	169,48
198,7000	110,82
198,8000	104,77
198,9000	167,11
199,0000	139,03
199,1000	101,16
199,2000	145,13
199,3000	149,18
199,4000	100,75
199,5000	135,55
199,6000	168,59
199,7000	104,35
199,8000	110,45
199,9000	169,56
200,0000	110,16
200,1000	105,14
200,2000	167,58
200,3000	137,79
200,4000	101,54
200,5000	146,23
200,6000	147,83
200,7000	100,47
200,8000	136,84
200,9000	168,37
201,0000	103,82
201,1000	111,36
201,2000	169,70
201,3000	125,91
201,4000	106,07
201,5000	156,48
201,6000	135,76
201,7000	98,97
201,8000	148,15
201,9000	162,72
202,0000	99,97
202,1000	120,08
202,2000	167,67
202,3000	102,96
202,4000	112,57
202,5000	169,57
202,6000	124,23
202,7000	106,82
202,8000	157,61
202,9000	134,20
203,0000	99,01
203,1000	149,29
203,2000	162,04
203,3000	99,72
203,4000	121,17
203,5000	167,06
203,6000	114,00
203,7000	113,81
203,8000	165,11
203,9000	122,56
204,0000	100,21
204,1000	159,25
204,2000	132,38
204,3000	99,07
204,4000	151,05
204,5000	160,88
204,6000	99,53
204,7000	122,77
204,8000	166,47
204,9000	112,67
205,0000	115,18
205,1000	166,14
205,2000	120,68
205,3000	100,66
205,4000	160,60
205,5000	151,03
205,6000	99,11
205,7000	133,66
205,8000	159,29
205,9000	105,25
206,0000	124,37
206,1000	169,38
206,2000	111,13
206,3000	104,43
206,4000	166,76
206,5000	119,21
206,6000	101,01
206,7000	161,68
206,8000	149,39
206,9000	99,34
207,0000	135,33
207,1000	158,21
207,2000	104,56
207,3000	126,21
207,4000	169,65
207,5000	110,01
207,6000	105,30
207,7000	167,68
207,8000	137,34
207,9000	101,63
208,0000	146,80
208,1000	147,27
208,2000	100,32
208,3000	137,42
208,4000	168,13
208,5000	103,52
208,6000	127,90
208,7000	169,60
208,8000	108,72
208,9000	106,26
209,0000	168,28
209,1000	135,65
209,2000	102,21
209,3000	148,55
209,4000	145,48
209,5000	99,96
209,6000	139,20
209,7000	167,51
209,8000	102,82
209,9000	113,02
210,0000	169,63
210,1000	123,96
210,2000	107,11
210,3000	158,13
210,4000	133,81
210,5000	99,00
210,6000	150,08
210,7000	143,81
210,8000	99,69
210,9000	140,62
211,0000	166,85
211,1000	102,22
211,2000	114,03
211,3000	169,43
211,4000	122,25
211,5000	107,81
211,6000	159,23
211,7000	132,17
211,8000	99,07
211,9000	151,25
212,0000	160,55
212,1000	99,54
212,2000	122,88
212,3000	166,40
212,4000	112,71
212,5000	115,04
212,6000	166,14
212,7000	120,85
212,8000	108,86
212,9000	160,37
213,0000	130,37
213,1000	99,12
213,2000	152,57
213,3000	159,59
213,4000	99,35
213,5000	124,29
213,6000	165,67
213,7000	111,45
213,8000	116,34
213,9000	166,80
214,0000	119,41
214,1000	100,96
214,2000	161,54
214,3000	149,41
214,4000	99,36
214,5000	135,00
214,6000	158,01
214,7000	104,50
214,8000	125,60
214,9000	164,67
215,0000	110,10
215,1000	117,66
215,2000	167,38
215,3000	117,72
215,4000	101,59
215,5000	162,72
215,6000	148,03
215,7000	99,52
215,8000	137,03
215,9000	156,44
216,0000	103,58
216,1000	127,85
216,2000	169,61
216,3000	108,57
216,4000	106,33
216,5000	168,17
216,6000	135,31
216,7000	102,32
216,8000	148,66
216,9000	145,45
217,0000	99,94
217,1000	139,34
217,2000	154,78
217,3000	102,73
217,4000	129,98
217,5000	169,54
217,6000	107,32
217,7000	107,44
217,8000	168,75
217,9000	133,12
218,0000	103,08
218,1000	150,72
218,2000	143,05
218,3000	99,57
218,4000	141,77
218,5000	166,52
218,6000	101,81
218,7000	114,96
218,8000	169,31
218,9000	121,28
219,0000	108,73
219,1000	169,27
219,2000	130,79
219,3000	104,05
219,4000	152,77
219,5000	140,82
219,6000	99,31
219,7000	144,01
219,8000	165,41
219,9000	101,07
220,0000	116,74
220,1000	168,86
220,2000	118,98
220,3000	110,11
220,4000	162,07
220,5000	127,95
220,6000	99,40
220,7000	155,18
220,8000	157,28
220,9000	99,11
221,0000	126,90
221,1000	164,02
221,2000	100,43
221,3000	118,70
221,4000	168,18
221,5000	116,82
221,6000	111,57
221,7000	163,38
221,8000	125,95
221,9000	99,64
222,0000	156,53
222,1000	155,85
222,2000	99,02
222,3000	128,48
222,4000	163,08
222,5000	108,40
222,6000	120,00
222,7000	168,47
222,8000	115,68
222,9000	102,39
223,0000	164,44
223,1000	145,12
223,2000	99,97
223,3000	157,91
223,4000	154,56
223,5000	99,03
223,6000	130,07
223,7000	162,12
223,8000	107,46
223,9000	121,24
224,0000	168,93
224,1000	114,24
224,2000	103,05
224,3000	165,33
224,4000	143,43
224,5000	100,32
224,6000	141,10
224,7000	153,20
224,8000	102,16
224,9000	131,71
225,0000	169,55
225,1000	106,41
225,2000	108,34
225,3000	169,20
225,4000	112,73
225,5000	103,82
225,6000	166,27
225,7000	141,88
225,8000	100,71
225,9000	142,76
226,0000	151,68
226,1000	101,60
226,2000	133,17
226,3000	169,41
226,4000	105,74
226,5000	109,30
226,6000	169,61
226,7000	130,15
226,8000	104,47
226,9000	153,26
227,0000	140,50
227,1000	99,36
227,2000	144,36
227,3000	165,31
227,4000	101,08
227,5000	117,03
227,6000	168,90
227,7000	104,64
227,8000	110,59
227,9000	169,70
228,0000	127,65
228,1000	105,43
228,2000	155,42
228,3000	137,57
228,4000	99,12
228,5000	147,40
228,6000	163,69
228,7000	100,37
228,8000	119,48
228,9000	168,12
229,0000	116,30
229,1000	112,25
229,2000	164,19
229,3000	124,83
229,4000	99,97
229,5000	157,68
229,6000	134,90
229,7000	99,12
229,8000	149,60
229,9000	162,34
230,0000	99,94
230,1000	121,28
230,2000	167,30
230,3000	114,35
230,4000	114,00
230,5000	165,50
230,6000	122,60
230,7000	100,34
230,8000	159,37
230,9000	152,97
231,0000	99,17
231,1000	132,08
231,2000	160,63
231,3000	106,19
231,4000	123,11
231,5000	169,27
231,6000	112,58
231,7000	103,89
231,8000	166,39
231,9000	120,63
232,0000	100,84
232,1000	160,91
232,2000	151,00
232,3000	99,31
232,4000	133,84
232,5000	159,50
232,6000	105,54
232,7000	124,46
232,8000	169,56
232,9000	111,30
233,0000	104,58
233,1000	167,07
233,2000	139,81
233,3000	101,19
233,4000	144,82
233,5000	149,59
233,6000	100,97
233,7000	135,64
233,8000	168,87
233,9000	104,68
234,0000	125,87
234,1000	169,73
234,2000	110,44
234,3000	105,28
234,4000	167,58
234,5000	138,01
234,6000	101,64
234,7000	146,35
234,8000	148,12
234,9000	100,59
235,0000	137,14
235,1000	168,27
235,2000	103,62
235,3000	111,94
235,4000	169,82
235,5000	125,51
235,6000	106,58
235,7000	157,46
235,8000	135,00
235,9000	99,08
236,0000	149,16
236,1000	145,22
236,2000	100,01
236,3000	139,92
236,4000	167,50
236,5000	102,57
236,6000	113,87
236,7000	169,75
236,8000	123,15
236,9000	107,78
237,0000	159,06
237,1000	132,80
237,2000	99,10
237,3000	151,17
237,4000	160,80
237,5000	99,59
237,6000	123,10
237,7000	166,27
237,8000	112,41
237,9000	115,68
238,0000	166,53
238,1000	120,69
238,2000	109,32
238,3000	161,14
238,4000	129,73
238,5000	99,34
238,6000	153,93
238,7000	158,60
238,8000	99,24
238,9000	125,62
239,0000	164,91
239,1000	110,41
239,2000	117,76
239,3000	167,59
239,4000	118,04
239,5000	101,64
239,6000	162,81
239,7000	148,16
239,8000	99,53
239,9000	136,84
240,0000	156,98
240,1000	103,89
240,2000	127,67
240,3000	163,76
240,4000	108,98
240,5000	119,66
240,6000	168,51
240,7000	115,90
240,8000	102,41
240,9000	164,45
241,0000	145,51
241,1000	99,99
241,2000	139,74
241,3000	154,36
241,4000	102,60
241,5000	130,57
241,6000	169,56
241,7000	107,04
241,8000	107,93
241,9000	169,19
242,0000	132,19
242,1000	103,58
242,2000	151,84
242,3000	141,98
242,4000	100,63
242,5000	142,69
242,6000	151,62
242,7000	101,68
242,8000	133,40
242,9000	169,43
243,0000	105,69
243,1000	109,44
243,2000	169,57
243,3000	129,32
243,4000	104,60
243,5000	153,98
243,6000	139,47
243,7000	99,33
243,8000	145,37
243,9000	165,02
244,0000	100,92
244,1000	117,62
244,2000	168,72
244,3000	117,98
244,4000	110,80
244,5000	169,78
244,6000	127,06
244,7000	105,75
244,8000	156,22
244,9000	136,42
245,0000	99,13
245,1000	148,02
245,2000	163,35
245,3000	100,28
245,4000	120,01
245,5000	167,87
245,6000	115,40
245,7000	113,07
245,8000	164,80
245,9000	123,82
246,0000	100,17
246,1000	158,69
246,2000	153,70
246,3000	99,13
246,4000	131,07
246,5000	161,40
246,6000	99,75
246,7000	122,71
246,8000	166,73
246,9000	113,05
247,0000	115,03
247,1000	166,23
247,2000	121,04
247,3000	100,76
247,4000	160,81
247,5000	151,07
247,6000	99,32
247,7000	134,19
247,8000	159,27
247,9000	105,22
248,0000	125,12
248,1000	169,71
248,2000	110,69
248,3000	105,14
248,4000	167,54
248,5000	138,28
248,6000	101,61
248,7000	162,89
248,8000	147,93
248,9000	99,70
249,0000	137,42
249,1000	156,44
249,2000	103,64
249,3000	128,45
249,4000	169,76
249,5000	108,44
249,6000	106,67
249,7000	168,56
249,8000	134,57
249,9000	102,83
250,0000	149,93
250,1000	144,23
250,2000	99,80
250,3000	140,95
250,4000	166,98
250,5000	102,24
250,6000	114,46
250,7000	169,58
250,8000	106,59
250,9000	108,44
251,0000	169,35
251,1000	131,66
251,2000	103,73
251,3000	152,52
251,4000	141,14
251,5000	99,45
251,6000	143,99
251,7000	165,74
251,8000	101,29
251,9000	116,71
252,0000	169,01
252,1000	119,09
252,2000	110,45
252,3000	162,50
252,4000	127,77
252,5000	99,56
252,6000	155,38
252,7000	157,37
252,8000	99,20
252,9000	146,91
253,0000	163,90
253,1000	100,47
253,2000	119,21
253,3000	168,17
253,4000	116,33
253,5000	112,46
253,6000	164,50
253,7000	124,69
253,8000	100,01
253,9000	158,12
254,0000	154,38
254,1000	99,10
254,2000	130,24
254,3000	161,82
254,4000	107,24
254,5000	122,10
254,6000	169,28
254,7000	113,49
254,8000	103,57
254,9000	165,99
255,0000	121,63
255,1000	100,56
255,2000	160,52
255,3000	151,43
255,4000	99,28
255,5000	133,62
255,6000	159,30
255,7000	105,36
255,8000	124,70
255,9000	169,65
256,0000	111,23
256,1000	104,72
256,2000	167,39
256,3000	139,00
256,4000	101,51
256,5000	145,68
256,6000	148,87
256,7000	100,79
256,8000	136,32
256,9000	168,67
257,0000	104,20
257,1000	126,94
257,2000	169,77
257,3000	109,36
257,4000	105,91
257,5000	168,05
257,6000	136,49
257,7000	102,09
257,8000	147,77
257,9000	146,51
258,0000	100,26
258,1000	138,60
258,2000	167,87
258,3000	103,06
258,4000	112,99
258,5000	169,75
258,6000	123,89
258,7000	107,43
258,8000	158,66
258,9000	133,32
259,0000	99,18
259,1000	151,09
259,2000	142,91
259,3000	99,68
259,4000	141,96
259,5000	166,57
259,6000	101,81
259,7000	115,36
259,8000	169,30
259,9000	120,79
260,0000	109,25
260,1000	161,16
260,2000	129,88
260,3000	99,32
260,4000	153,81
260,5000	158,74
260,6000	99,31
260,7000	125,67
260,8000	165,21
260,9000	110,65
261,0000	117,79
261,1000	167,72
261,2000	117,88
261,3000	111,11
261,4000	162,97
261,5000	126,98
261,6000	99,69
261,7000	156,34
261,8000	156,51
261,9000	99,16
262,0000	128,13
262,1000	163,40
262,2000	108,69
262,3000	120,09
262,4000	168,68
262,5000	115,32
262,6000	102,72
262,7000	164,76
262,8000	144,73
262,9000	100,15
263,0000	140,29
263,1000	154,00
263,2000	102,47
263,3000	131,05
263,4000	161,46
263,5000	106,96
263,6000	122,50
263,7000	169,25
263,8000	113,00
263,9000	103,76
264,0000	166,24
264,1000	141,72
264,2000	100,82
264,3000	143,38
264,4000	151,20
264,5000	101,42
264,6000	134,20
264,7000	169,05
264,8000	105,13
264,9000	109,99
265,0000	169,74
265,1000	128,49
265,2000	105,10
265,3000	154,92
265,4000	138,30
265,5000	99,21
265,6000	146,46
265,7000	148,02
265,8000	100,64
265,9000	136,89
266,0000	168,48
266,1000	103,89
266,2000	111,70
266,3000	169,78
266,4000	125,60
266,5000	106,48
266,6000	156,93
266,7000	135,64
266,8000	99,13
266,9000	148,88
267,0000	162,44
267,1000	99,97
267,2000	121,08
267,3000	167,36
267,4000	114,36
267,5000	113,74
267,6000	165,37
267,7000	122,45
267,8000	108,24
267,9000	159,81
268,0000	131,78
268,1000	99,21
268,2000	152,21
268,3000	160,13
268,4000	99,54
268,5000	124,05
268,6000	165,77
268,7000	111,63
268,8000	116,71
268,9000	167,13
269,0000	119,24
269,1000	101,35
269,2000	162,29
269,3000	148,97
269,4000	99,58
269,5000	136,56
269,6000	157,19
269,7000	104,01
269,8000	127,78
269,9000	163,57
270,0000	108,79
270,1000	119,94
270,2000	168,51
270,3000	115,67
270,4000	102,61
270,5000	164,73
270,6000	144,88
270,7000	100,22
270,8000	140,86
270,9000	153,37
271,0000	102,23
271,1000	131,91
271,2000	169,59
271,3000	106,29
271,4000	108,87
271,5000	169,43
271,6000	130,32
271,7000	104,42
271,8000	153,66
271,9000	140,33
272,0000	101,24
272,1000	144,97
272,2000	149,33
272,3000	100,94
272,4000	136,21
272,5000	168,82
272,6000	104,26
272,7000	111,19
272,8000	169,83
272,9000	126,73
273,0000	106,14
273,1000	156,62
273,2000	136,39
273,3000	99,13
273,4000	148,70
273,5000	162,78
273,6000	100,16
273,7000	120,71
273,8000	167,59
273,9000	114,77
274,0000	113,75
274,1000	169,66
274,2000	122,74
274,3000	108,13
274,4000	159,77
274,5000	132,01
274,6000	99,24
274,7000	152,36
274,8000	160,22
274,9000	99,58
275,0000	124,16
275,1000	165,82
275,2000	111,61
275,3000	116,72
275,4000	167,32
275,5000	118,96
275,6000	101,41
275,7000	162,41
275,8000	148,77
275,9000	99,65
276,0000	136,71
276,1000	156,94
276,2000	99,16
276,3000	127,64
276,4000	163,58
276,5000	108,92
276,6000	119,52
276,7000	168,42
276,8000	115,90
276,9000	102,47
277,0000	164,49
277,1000	145,43
277,2000	100,07
277,3000	139,79
277,4000	154,40
277,5000	102,67
277,6000	130,78
277,7000	169,73
277,8000	107,02
277,9000	108,18
278,0000	169,31
278,1000	132,27
278,2000	103,75
278,3000	166,33
278,4000	141,45
278,5000	100,84
278,6000	143,63
278,7000	150,60
278,8000	101,29
278,9000	134,72
279,0000	168,94
279,1000	104,72
279,2000	110,53
279,3000	169,74
279,4000	127,66
279,5000	105,49
279,6000	155,58
279,7000	137,24
279,8000	99,17
279,9000	147,81
280,0000	163,27
280,1000	100,23
280,2000	120,11
280,3000	167,78
280,4000	103,03
280,5000	113,15
280,6000	169,69
280,7000	123,62
280,8000	107,66
280,9000	159,10
281,0000	132,78
281,1000	99,23
281,2000	151,57
281,3000	160,75
281,4000	99,62
281,5000	123,59
281,6000	166,18
281,7000	112,16
281,8000	116,17
281,9000	166,96
282,0000	119,59
282,1000	101,16
282,2000	161,95
282,3000	149,43
282,4000	99,44
282,5000	155,30
282,6000	157,31
282,7000	99,20
282,8000	127,40
282,9000	163,77
283,0000	109,14
283,1000	119,67
283,2000	168,52
283,3000	116,02
283,4000	102,55
283,5000	164,72
283,6000	145,09
283,7000	100,10
283,8000	140,49
283,9000	153,67
284,0000	102,41
284,1000	131,56
284,2000	169,59
284,3000	106,57
284,4000	108,46
284,5000	169,39
284,6000	112,24
284,7000	104,18
284,8000	166,95
284,9000	140,39
285,0000	101,14
285,1000	144,79
285,2000	149,42
285,3000	100,99
285,4000	135,58
285,5000	168,61
285,6000	104,35
285,7000	111,00
285,8000	169,78
285,9000	126,50
286,0000	106,22
286,1000	156,92
286,2000	135,90
286,3000	99,19
286,4000	149,06
286,5000	162,58
286,6000	100,07
286,7000	121,23
286,8000	167,21
286,9000	102,38
287,0000	114,38
287,1000	169,58
287,2000	121,72
287,3000	108,57
287,4000	160,39
287,5000	130,65
287,6000	99,30
287,7000	153,46
287,8000	158,89
287,9000	99,34
288,0000	125,92
288,1000	164,69
288,2000	109,99
288,3000	118,54
288,4000	168,10
288,5000	116,75
288,6000	102,20
288,7000	164,19
288,8000	124,87
288,9000	100,04
289,0000	158,04
289,1000	154,32
289,2000	99,12
289,3000	131,03
289,4000	161,23
289,5000	106,65
289,6000	123,05
